key,atom,cluster0,cluster1,cluster2,cluster3
2D-016,3,0.9999988159220259,1.1840779737645345e-06,3.247308750484579e-30,5.84699829565558e-30
2D-016,4,1.1763885886888916e-37,1.874115870754399e-39,0.999999993843022,6.1569780490892954e-09
2D-016,5,1.1763885886887243e-37,1.874115870754239e-39,0.999999993843022,6.156978049089471e-09
2D-016,6,0.9999988993158277,1.100684172369683e-06,3.9923483431935304e-30,6.440572851839759e-30
2D-016,7,0.9999988163876413,1.1836123586164379e-06,3.1502679256108727e-30,5.739102460164625e-30
2D-017,0,0.9999984234082702,1.5765917299239364e-06,1.4314408300067823e-30,3.986453052294298e-30
2D-017,1,0.9999984930727773,1.5069272224681545e-06,1.6626839755708246e-30,4.286910647205343e-30
2D-017,2,0.9999984068408184,1.5931591813310134e-06,1.4599409170256282e-30,4.0511516510246775e-30
2D-017,3,0.9999984390823095,1.560917690216464e-06,1.4904741893100112e-30,4.068939253580486e-30
2D-017,4,7.657937181236583e-36,2.5534861423473506e-38,0.9999999975349363,2.4650640313889857e-09
2D-017,5,7.657937181236583e-36,2.5534861423473506e-38,0.9999999975349363,2.4650640313889857e-09
2D-017,6,0.9999985244762316,1.4755237686693169e-06,1.745856411298286e-30,4.378681998363357e-30
2D-017,7,0.9999984240841081,1.5759158922217226e-06,1.4721658258306166e-30,4.054036511589924e-30
2D-018,0,0.9999984155043874,1.5844956129360044e-06,1.4970550804910038e-30,4.104243238549277e-30
2D-018,1,0.9999984636758039,1.5363241962582776e-06,1.5388465082483417e-30,4.12219889441603e-30
2D-018,2,0.9999985044151487,1.4955848508826084e-06,1.6658857221343294e-30,4.278996536615014e-30
2D-018,3,0.9999984288137564,1.5711862435879872e-06,1.5143218985357832e-30,4.118975645827268e-30
2D-018,4,7.605614045997232e-36,2.54423385670586e-38,0.9999999975275986,2.472401719516138e-09
2D-018,5,7.605614045997232e-36,2.54423385670586e-38,0.9999999975275986,2.472401719516138e-09
2D-018,6,0.999998452824444,1.5471755559902312e-06,1.540442023190524e-30,4.1363854614685695e-30
2D-018,7,0.9999984242401182,1.5757598820259664e-06,1.4394838989212624e-30,3.9991562443264145e-30
2D-019,0,6.324008301696297e-14,0.9999999999999369,1.1921136552633782e-70,2.338593179835019e-47
2D-019,1,1.9398642350460826e-07,0.9999998060135763,9.965616452325546e-61,4.733181426487283e-43
2D-019,2,2.1403680778899617e-07,0.9999997859631924,1.3306034276216456e-60,5.395096112755972e-43
2D-019,3,6.711732838120855e-14,0.9999999999999334,1.2233607049118913e-70,2.372592163483618e-47
2D-019,4,5.565852837595537e-12,0.9999999999944342,2.6738240170677274e-71,1.253935476928912e-47
2D-019,5,0.9999999531444603,4.685553964343151e-08,1.3052870793958665e-21,4.683608522910749e-25
2D-019,6,0.9999999549274393,4.5072560737272044e-08,1.406553292700905e-21,4.879065430509682e-25
2D-019,7,6.386668639803501e-12,0.9999999999936136,3.813622473893762e-71,1.4566356489145994e-47
2D-020,0,4.015440481737159e-14,0.99999999999996,4.220659873971588e-71,1.5356813111479393e-47
2D-020,1,1.2773856062497317e-07,0.999999872261439,2.793709805316196e-61,2.6616029718452172e-43
2D-020,2,7.88852080205332e-14,0.999999999999921,3.046409237050419e-71,1.41901926246176e-47
2D-020,3,4.900157277598393e-05,0.9999509984272239,4.62555487438335e-54,5.601997348731683e-40
2D-020,4,3.8527663430373355e-12,0.9999999999961471,1.0831844862475206e-71,8.581044663025547e-48
2D-020,5,0.9999999410871254,5.8912874596130835e-08,3.8971918071923854e-22,2.270713126798462e-25
2D-020,6,2.0683148796858936e-09,0.9999999979316851,3.6485368450978607e-64,1.4685159628662656e-44
2D-020,7,0.9999999696604802,3.0339519428447854e-08,4.381602962342939e-22,2.135081781097596e-25
2D-021,0,4.748998428308848e-08,0.9999999525100158,2.8713182685454782e-61,2.772298953709288e-43
2D-021,1,1.882423612874849e-12,0.999999999998118,3.9233317862863815e-67,6.410126748940953e-46
2D-021,2,1.8829515827884966e-12,0.9999999999981171,3.985974183472336e-67,6.447515200114994e-46
2D-021,3,4.599877842155279e-08,0.9999999540012217,2.6339211367613148e-61,2.667516377291704e-43
2D-021,4,2.439158215820201e-12,0.9999999999975611,3.6050318482460185e-72,5.417361664551556e-48
2D-021,5,0.9999999482811011,5.1718899388522974e-08,6.226671556331231e-22,2.9823443985582113e-25
2D-021,6,2.321582468200828e-12,0.9999999999976783,3.1876045656637436e-72,5.145288856536101e-48
2D-021,7,0.9999999478719839,5.212801585184432e-08,6.133890651312205e-22,2.95826945844389e-25
2D-022,0,4.270939127671756e-08,0.9999999572906089,2.534524765502715e-61,2.623382081017536e-43
2D-022,1,1.3760821919808355e-12,0.9999999999986242,1.6959690879344906e-67,4.552285297196077e-46
2D-022,2,2.856003558502134e-12,0.9999999999971445,1.8120406596281363e-67,5.015140427631662e-46
2D-022,3,1.0496094053859772e-05,0.9999895039059461,9.495003320128079e-55,2.579425832292796e-40
2D-022,4,2.519317413790683e-12,0.9999999999974811,4.5004246929153805e-72,5.974329518876628e-48
2D-022,5,0.9999999393826756,6.061732430230507e-08,2.1109010208151828e-22,1.552177590682397e-25
2D-022,6,7.55365564516496e-10,0.9999999992446345,3.013598680103668e-65,4.965726671734026e-45
2D-022,7,0.999999967018853,3.298114683960271e-08,2.5338404555219637e-22,1.530312279036146e-25
2D-023,0,0.999979070839488,2.092916051186744e-05,2.5743525240592483e-33,2.6556771442755342e-31
2D-023,1,0.9999789125941237,2.108740587651894e-05,2.5319447253484534e-33,2.6382255841293715e-31
2D-023,2,0.9999788609229057,2.1139077094317816e-05,2.5061008953645742e-33,2.6252164327360986e-31
2D-023,3,0.9999790419780473,2.0958021953142146e-05,2.5723758659584063e-33,2.6559480228367237e-31
2D-023,4,0.9999792059338343,2.0794066165399244e-05,2.6211899487351447e-33,2.6765532777795145e-31
2D-023,5,0.9999787748233412,2.1225176659149953e-05,2.4850634138389496e-33,2.616699459263987e-31
2D-023,6,0.9999788723825143,2.1127617485385197e-05,2.5200686954606103e-33,2.633071246629775e-31
2D-023,7,0.999979033045158,2.0966954841756144e-05,2.556745375022689e-33,2.647083487116611e-31
2D-024,0,0.9999972625360917,2.73746390832214e-06,6.049202989219587e-31,2.9491078346247126e-30
2D-024,1,0.9999987280431639,1.2719568362137805e-06,2.857846123968127e-33,7.526233880573936e-32
2D-024,2,0.9999986840984547,1.3159015454791189e-06,2.7517493265525758e-33,7.487023400581219e-32
2D-024,3,0.9999986706745776,1.3293254226586658e-06,2.6295609961200496e-33,7.314336305400502e-32
2D-024,4,0.9999972547440962,2.7452559039825265e-06,5.9783025528231215e-31,2.9316525844701204e-30
2D-024,5,2.7187173873584973e-37,7.46512433433398e-39,0.9999999734419588,2.6558041238569462e-08
2D-024,6,0.9999987403510426,1.2596489569156141e-06,2.969459860396797e-33,7.670971590716245e-32
2D-024,7,2.715216141704407e-37,7.463640210063897e-39,0.9999999734064086,2.6593591460598092e-08
2D-025,0,0.9999999659160107,3.408398894296345e-08,5.116991883547283e-25,2.7578459660063454e-27
2D-025,1,0.9999982658077888,1.7341922108737697e-06,1.6938699722659992e-29,1.8127463490033077e-29
2D-025,2,0.9999991892182988,8.10781701347471e-07,1.4020703595919482e-26,7.6453240440345205e-28
2D-025,3,3.984807302120322e-18,1.0,6.463013732483504e-85,4.452254642158158e-53
2D-025,4,0.9999997064569333,2.9354306712472224e-07,6.739849308543741e-31,1.1336209708474945e-30
2D-025,5,1.3451776071205449e-31,4.059227511920346e-35,0.9999999973007454,2.6992547797844474e-09
2D-025,6,0.9999998207022137,1.7929778628353513e-07,3.6588335239098977e-28,5.091838150433418e-29
2D-025,7,0.9999968340525905,3.1659474091224314e-06,8.909340374537133e-31,3.9191449866717324e-30
2D-026,0,0.9999963919646846,3.6080353157631923e-06,8.515238065098546e-30,1.5306544951872747e-29
2D-026,1,0.9999929078880999,7.092111899820826e-06,8.721511703267743e-32,1.3497143034708702e-30
2D-026,2,0.9999929084739747,7.0915260256203784e-06,8.597597794634025e-32,1.338458670376595e-30
2D-026,3,0.9999994032540855,5.967459143189997e-07,2.0251793874355904e-29,1.364843153339184e-29
2D-026,4,0.9988911021475106,0.0011088978524892666,2.399255166072805e-41,3.8151036139580715e-35
2D-026,5,0.9999995126462584,4.873537419577024e-07,3.830451453202422e-29,1.8661480046380953e-29
2D-026,6,0.9999994052048288,5.947951713006915e-07,2.0846643314581813e-29,1.3876316265347193e-29
2D-026,7,0.9988911497434426,0.0011088502565574023,2.4063252062428774e-41,3.821729770058411e-35
2D-027,0,0.9999780306640316,2.1969335968221325e-05,3.196661867204918e-37,1.2404563467002963e-33
2D-027,1,0.9999768707987794,2.312920122035322e-05,6.09624423392184e-36,7.803009291921781e-33
2D-027,2,0.9999975351641953,2.4648358043511985e-06,2.728847470695645e-30,6.941929226179104e-30
2D-027,3,0.9999994309536391,5.690463611200666e-07,8.98807431183228e-32,4.408662819934062e-31
2D-027,4,0.9999768899012641,2.311009873632679e-05,6.126714736078955e-36,7.823243600036467e-33
2D-027,5,0.9999780432327329,2.19567672670376e-05,3.1871866691029223e-37,1.237752065110861e-33
2D-027,6,0.9999994306238507,5.69376149748764e-07,8.968235163794051e-32,4.403781946778889e-31
2D-027,7,0.9999975330559439,2.466944056170381e-06,2.729958076999477e-30,6.945707947341232e-30
2D-028,0,0.9999436581476612,5.634185233886569e-05,5.49456299474173e-25,5.797442662061988e-27
2D-028,1,3.23511826667676e-14,0.999999999999968,3.5810390414190763e-72,5.967610766614873e-48
2D-028,2,0.9999999898413519,1.0158648300177348e-08,4.6114545034393387e-17,3.613408023405346e-22
2D-028,3,8.666666132558641e-16,0.9999999999999991,3.4789776985499734e-78,2.250920755985954e-50
2D-028,4,2.9779796124600694e-18,1.0,1.7595570645736953e-80,3.179799580701336e-51
2D-028,5,2.7476879325082024e-19,1.0,9.650694008138021e-83,4.405021586594559e-52
2D-028,6,0.9999999205620154,7.943798434234997e-08,1.7767388045930997e-24,8.178919967956134e-27
2D-028,7,0.9999999205620154,7.943798434234658e-08,1.7767388045934024e-24,8.178919967956948e-27
2D-029,0,0.9999999030755558,9.692444395912607e-08,4.138300910285882e-25,3.462057801025139e-27
2D-029,1,0.9999965863320518,3.4136679480639677e-06,3.22510209266873e-30,8.561968161810149e-30
2D-029,2,0.9999994820725355,5.179274647063965e-07,8.617094642520956e-26,2.02330321199383e-27
2D-029,3,1.3471031147925705e-16,1.0,1.3338274217782241e-81,8.583135673047021e-52
2D-029,4,0.9999966124296409,3.3875703587358635e-06,3.195384424390142e-30,8.494265003263429e-30
2D-029,5,0.9999999031554758,9.684452460110925e-08,4.0791715845710496e-25,3.429994945292478e-27
2D-029,6,1.0523942133143884e-32,4.0028550901298844e-36,0.9999999986535042,1.3464958114388184e-09
2D-029,7,0.9999972926784875,2.707321512263234e-06,5.998529477418655e-32,7.3081907326335664e-31
2D-030,0,9.295492737195838e-39,8.088276187340298e-40,0.9999999559113181,4.4088682027496506e-08
2D-030,1,9.21468806083821e-39,8.027047245341214e-40,0.9999999560017675,4.3998232704800004e-08
2D-030,2,0.9999101103690251,8.988963097459788e-05,1.682128466041483e-35,2.7131197094590054e-32
2D-030,3,0.9999870481692087,1.2951830791187312e-05,9.737541836006844e-31,6.50258233089915e-30
2D-030,4,0.9999099674757587,9.003252424111186e-05,1.6792633533801425e-35,2.712350089929896e-32
2D-030,5,0.9999108642916242,8.913570837527296e-05,1.743052230886608e-35,2.7587455950313234e-32
2D-030,6,0.999910046565327,8.995343467326e-05,1.705691763716794e-35,2.735623799729165e-32
2D-030,7,0.9999870752295322,1.2924770467800869e-05,9.967293620985357e-31,6.583661267045709e-30
2D-031,0,1.1906477049200464e-31,3.461235535938726e-35,0.9999999975851437,2.41485661870327e-09
2D-031,1,0.9999990513641818,9.486358179255543e-07,2.2446725014030485e-30,4.258095411707867e-30
2D-031,2,1.1873811446517748e-31,3.4547734931770747e-35,0.9999999975841689,2.4158312712862563e-09
2D-031,3,0.9999970720247984,2.9279752014836278e-06,1.3051911632209994e-30,4.773567261627194e-30
2D-031,4,0.9999970713409296,2.9286590706654308e-06,1.30391763280496e-30,4.77121691016849e-30
2D-031,5,0.9999994918367662,5.081632337369004e-07,1.9544469465546054e-31,6.83274421688731e-31
2D-031,6,0.999999053575441,9.464245590638167e-07,2.2594162610777046e-30,4.271074547082726e-30
2D-031,7,0.9999994904264514,5.095735483387589e-07,1.9382595328827095e-31,6.80632649382947e-31
2D-032,0,0.9999996497266778,3.5027332276461135e-07,5.6616638258142835e-28,8.708478304698017e-29
2D-032,1,0.9999996493366308,3.5066336904544627e-07,5.632396228912217e-28,8.684129509175028e-29
2D-032,2,0.9999996501234197,3.4987657992416894e-07,5.679931346265353e-28,8.722257421422156e-29
2D-032,3,0.9999996505098998,3.4949010038738796e-07,5.709563490754385e-28,8.74685012237559e-29
2D-032,4,1.0792775531141338e-40,3.9419500738294094e-41,0.9999999307376288,6.926237126713902e-08
2D-032,5,1.079277553114149e-40,3.9419500738295215e-41,0.9999999307376288,6.926237126713804e-08
2D-032,6,1.0742682361465802e-40,3.930915281681529e-41,0.9999999306618614,6.933813860003427e-08
2D-032,7,1.0742682361467788e-40,3.9309152816820317e-41,0.9999999306618614,6.933813860003132e-08
2D-033,0,0.9999996461889453,3.538110549064226e-07,5.315389968603456e-28,8.405977834405951e-29
2D-033,1,0.9999996575103305,3.424896692147027e-07,6.206486028636718e-28,9.142729785817695e-29
2D-033,2,0.9999996579934772,3.4200652250297956e-07,6.2393847197306675e-28,9.167983274452586e-29
2D-033,3,0.9999996466851384,3.5331486195678505e-07,5.343538518451154e-28,8.4291689526574e-29
2D-033,4,9.911551542166363e-41,3.7408456032125363e-41,0.9999999294764994,7.052350076324759e-08
2D-033,5,9.911551542165657e-41,3.7408456032122707e-41,0.9999999294764994,7.052350076324559e-08
2D-033,6,9.941882193492718e-41,3.7477363622483907e-41,0.9999999295271811,7.047281893896822e-08
2D-033,7,9.941882193494977e-41,3.747736362248817e-41,0.9999999295271811,7.047281893896522e-08
2D-034,0,0.9999928106116056,7.189388394291308e-06,2.557326511549853e-30,9.445523738059923e-30
2D-034,1,0.9999975484823029,2.4515176973209652e-06,4.1018717209516466e-33,1.340314826138425e-31
2D-034,2,0.9999724265813716,2.7573418628650417e-05,5.120328639545741e-31,5.599445016456904e-30
2D-034,3,0.9998544159286656,0.00014558407133434092,4.576213625898464e-31,7.569860125316247e-30
2D-034,4,0.9999908063474457,9.193652554542149e-06,1.3519628960658404e-33,1.2835437575305796e-31
2D-034,5,0.999999279896924,7.201030761303849e-07,6.462472955938303e-27,4.717509323173718e-28
2D-034,6,0.999997255562807,2.7444371930559335e-06,2.338904997646327e-33,1.0008542507786044e-31
2D-034,7,0.999999272320996,7.27679003865378e-07,6.663388315267306e-27,4.815907102284333e-28
2D-035,0,0.9999999949423053,5.057694833744855e-09,4.872776252928602e-22,1.250688633934954e-25
2D-035,1,0.999986682854332,1.3317145667911296e-05,8.285574636594768e-35,2.857285454595011e-32
2D-035,2,0.9999999949461871,5.053812935487289e-09,4.875267589913436e-22,1.2506988114153588e-25
2D-035,3,0.9999866998444723,1.330015552760753e-05,8.30434528327266e-35,2.859386962835964e-32
2D-035,4,0.99999151424736,8.485752640423447e-06,3.9178680670794493e-33,2.3358661890264076e-31
2D-035,5,0.9999999752570922,2.474290774314962e-08,7.726583459679499e-24,1.4500662706116444e-26
2D-035,6,0.9999915418841723,8.458115827260141e-06,3.943940172166305e-33,2.3417738397805054e-31
2D-035,7,0.9999953542134298,4.645786569758363e-06,1.3448232034919016e-31,1.4817319735069897e-30
2D-036,0,0.9999976905775525,2.309422447062071e-06,6.945690855105442e-32,7.447647505682253e-31
2D-036,1,0.9995688274505689,0.0004311725494313898,1.0559987178296914e-29,3.8219800383082806e-29
2D-036,2,0.9999976911255066,2.3088744935409395e-06,6.955438954413387e-32,7.453235912767079e-31
2D-036,3,0.9999976954307338,2.304569266029823e-06,7.040295373936805e-32,7.502349961992369e-31
2D-036,4,0.9999976880508292,2.311949170431769e-06,6.929193489876287e-32,7.4404739387414255e-31
2D-036,5,0.9995691530548725,0.00043084694512743023,1.0582230211244239e-29,3.8255023697871206e-29
2D-036,6,0.9999976882967386,2.3117032616031867e-06,6.914751122611287e-32,7.430654038984795e-31
2D-036,7,0.9999976978281581,2.3021718421419613e-06,7.063363057833307e-32,7.513855040530636e-31
2D-037,0,0.9999998462131557,1.5378684432371332e-07,3.3182930036009536e-25,3.4392283686080425e-27
2D-037,1,0.9999920531351352,7.94686486487257e-06,1.4197633889943426e-29,2.537489751484721e-29
2D-037,2,0.00046906272958791224,0.9995309372704121,1.0959344531922832e-52,2.5030599657192688e-39
2D-037,3,0.9999986790010181,1.3209989819440163e-06,1.110345328453408e-31,7.695607639703166e-31
2D-037,4,0.9999978661366725,2.133863327466879e-06,4.99861357388542e-31,2.384227870260828e-30
2D-037,5,0.9999908295750282,9.170424971539523e-06,3.851819203277977e-30,1.2729135168290294e-29
2D-037,6,0.9999969014987007,3.098501298824373e-06,5.957553504786799e-31,3.0635612539310508e-30
2D-037,7,1.1368555398182065e-71,7.562752264129005e-57,1.2384099225013934e-06,0.9999987615900773
2D-038,0,0.9999994121520754,5.878479246630204e-07,9.456830657977835e-28,1.4162985259939332e-28
2D-038,1,0.9999999249701262,7.502987339727241e-08,8.57947698062428e-26,1.1712109794525377e-27
2D-038,2,0.9999995058845914,4.941154084545871e-07,9.078420926717259e-31,1.794534709831466e-30
2D-038,3,0.999999925992845,7.400715512975321e-08,9.071347406781905e-26,1.2076955771446125e-27
2D-038,4,6.320606948561484e-13,0.9999999999993681,3.8523234645152345e-77,2.7599760670918845e-50
2D-038,5,5.97066067212473e-13,0.9999999999994031,3.3645198022660055e-77,2.609674040298359e-50
2D-038,6,0.9999994118552118,5.881447878981174e-07,9.456327639479816e-28,1.416473936783779e-28
2D-038,7,0.999999510090893,4.89909106580898e-07,9.375316868671727e-31,1.823909038499567e-30
2D-039,0,0.9999939449158318,6.055084168299881e-06,2.820736506914523e-32,6.536343354048351e-31
2D-039,1,0.9999953385340814,4.661465918319089e-06,5.487862311843457e-32,8.720565899342642e-31
2D-039,2,0.9999977178123327,2.2821876674007412e-06,2.301887051466721e-31,1.5345008612223797e-30
2D-039,3,0.999997723699539,2.276300461334404e-06,2.291700864356361e-31,1.5287348252302238e-30
2D-039,4,0.9999953222320415,4.677767958729151e-06,5.491910776885744e-32,8.736833498930793e-31
2D-039,5,0.9999939444786704,6.055521329685736e-06,2.816261651668696e-32,6.530392503922223e-31
2D-039,6,5.14627668326016e-29,5.574322586848308e-32,0.9999999339923544,6.600764543060678e-08
2D-039,7,5.18820000559006e-29,5.603522643840005e-32,0.9999999341128416,6.588715845175666e-08
2D-040,0,0.9999852806407846,1.4719359215773867e-05,4.202013706988284e-29,5.226210755708843e-29
2D-040,1,0.9999853581656952,1.4641834305073353e-05,4.2361492147151443e-29,5.243857778717114e-29
2D-040,2,0.9999971138155018,2.886184498002024e-06,1.2599307470354663e-31,1.1766097756755824e-30
2D-040,3,0.9999971059066289,2.8940933713197174e-06,1.2766242879179657e-31,1.1873297307693174e-30
2D-040,4,0.9999971204372454,2.8795627548919737e-06,1.2699414707762876e-31,1.1810969661149772e-30
2D-040,5,0.9999970920935974,2.9079064027752637e-06,1.24076358607798e-31,1.1694563917348505e-30
2D-040,6,0.9999816017003904,1.839829960936409e-05,1.6195227825636234e-30,9.449441485477284e-30
2D-040,7,0.9999815002826972,1.8499717302411387e-05,1.596104597142662e-30,9.387571258065426e-30
2D-041,0,1.3899174261200768e-12,2.571647873243731e-20,0.9999999997061986,2.924115348539189e-10
2D-041,1,0.9999995844383618,4.1556163786598203e-07,2.1388525891023083e-29,1.2149126111432073e-29
2D-041,2,0.9999982154056751,1.7845943251002066e-06,1.666679402479687e-27,2.6440058262873525e-28
2D-041,3,0.9999997270502279,2.729497719515757e-07,9.154353256068622e-30,5.8644527600557904e-30
2D-041,4,0.9999934402051481,6.5597948514448044e-06,1.8928364843705967e-28,1.016753257624702e-28
2D-041,5,0.00012395728212781268,0.9998760427178723,1.0059323260949259e-53,8.095456794566822e-40
2D-041,6,0.9999814749514072,1.852504859311072e-05,2.3678536500448972e-32,9.023238548686175e-31
2D-041,7,2.96590550374287e-17,1.0,4.8419703234044504e-85,2.793428955541967e-53
2D-042,0,0.9999998461966578,1.5380334220601497e-07,2.658373797624002e-27,1.682944408074072e-28
2D-042,1,0.9999998461588827,1.5384111727899043e-07,2.657584331465896e-27,1.6827888391871863e-28
2D-042,2,5.128982136043695e-35,1.1153332802754809e-36,0.9999998782096057,1.2179039425568813e-07
2D-042,3,5.138883084293368e-35,1.1172469623731148e-36,0.9999998781773155,1.218226844234148e-07
2D-042,4,0.9999998461478284,1.5385217147832547e-07,2.65569916447326e-27,1.682080403993852e-28
2D-042,5,0.9999998461711422,1.5382885790429203e-07,2.654878596471407e-27,1.6816523945416212e-28
2D-042,6,5.125499672368185e-35,1.1151277723754487e-36,0.9999998781501936,1.2184980657730661e-07
2D-042,7,5.127678816395039e-35,1.1150367239719544e-36,0.9999998782206106,1.2177938931089516e-07
2D-043,0,0.999999906334307,9.366569296120774e-08,2.8736772703950833e-24,1.1563154322415631e-26
2D-043,1,1.1389479459099052e-12,0.9999999999988614,2.0876156402059355e-69,8.355022088729328e-47
2D-043,2,1.3111106355811858e-05,0.9999868888936444,2.7594478656664995e-60,4.822949323882755e-43
2D-043,3,0.9999987020690776,1.2979309224465221e-06,5.024635016943511e-25,6.394873169294653e-27
2D-043,4,0.9999987037669554,1.2962330445430396e-06,5.033604619382752e-25,6.400526691962352e-27
2D-043,5,1.3022789742242004e-05,0.9999869772102576,2.714440649722156e-60,4.78702134653165e-43
2D-043,6,1.1696968977984416e-12,0.9999999999988303,2.194321537084119e-69,8.5310591055618e-47
2D-043,7,0.9999999065165682,9.348343143542533e-08,2.916322883815599e-24,1.1664371605232217e-26
2D-044,0,0.9999989140049664,1.085995033336428e-06,4.8433834227326406e-23,8.14961821471124e-26
2D-044,1,0.9999437315429204,5.626845707929693e-05,1.2956723316541497e-34,7.13706290374552e-32
2D-044,2,0.9999999980835292,1.916470684603748e-09,1.556976821823949e-23,6.347275350615852e-27
2D-044,3,0.9999485504496148,5.1449550385443e-05,1.3988104181064143e-34,7.184952298279195e-32
2D-044,4,0.9999983087160331,1.6912839668204057e-06,1.1150703833959907e-23,3.6005214918686303e-26
2D-044,5,0.9999436476414387,5.6352358560998714e-05,1.2854892657146805e-34,7.10938373953943e-32
2D-044,6,0.9999999980788072,1.9211927548611015e-09,1.5337308351835225e-23,6.289358703616388e-27
2D-044,7,0.9999989046736489,1.0953263513084067e-06,4.7049658611784014e-23,8.017985161648045e-26
2D-045,0,0.00878160038880082,4.663992009793546e-12,0.9912183990982237,5.083117870060714e-10
2D-045,1,0.9996123276163836,0.0003876723836161392,1.3896079681094683e-38,9.08040154224489e-34
2D-045,2,0.999996834881158,3.165118842045013e-06,1.1897074094848623e-31,1.181176121698142e-30
2D-045,3,0.9983172916807297,0.0016827083192704386,2.352721701386708e-43,2.986324825984908e-36
2D-045,4,0.9999656707331964,3.432926680366385e-05,1.6730599389121781e-34,6.712219783124189e-32
2D-045,5,0.9309111794914687,0.06908882050853132,6.483643935618025e-47,2.460339648045722e-37
2D-045,6,0.9999999987237653,1.2762337538027027e-09,8.338452831518077e-16,1.8120965014349846e-21
2D-045,7,0.9935044465711521,4.3596801948620774e-10,0.00649555297857904,1.4301391185439387e-11
2D-046,0,0.9999963644927408,3.635507258718111e-06,1.1705650793668128e-32,3.090429315293888e-31
2D-046,1,2.5462596480833705e-35,2.095171331865088e-37,0.9999999772687114,2.273128877060341e-08
2D-046,2,0.9999899585778065,1.0041422193433193e-05,2.0168950209210586e-32,6.564090291136715e-31
2D-046,3,5.455861015200864e-37,9.536074059922821e-39,0.9999999837061005,1.6293899519710122e-08
2D-046,4,2.6787458867099666e-35,2.173802889098858e-37,0.9999999773374013,2.266259904694185e-08
2D-046,5,0.9999962911741692,3.7088258306454923e-06,1.116415554596517e-32,3.0303083257512465e-31
2D-046,6,5.606935362680851e-37,9.729865553099716e-39,0.9999999837117001,1.6288299790101903e-08
2D-046,7,0.9999900235298662,9.976470133988842e-06,2.0660908029919086e-32,6.640136639977616e-31
2D-047,0,1.5554289795956898e-25,1.2083009950025058e-30,0.999999999046751,9.532493179784705e-10
2D-047,1,0.12687453972196797,0.873125460278032,1.8141694426855838e-46,2.6031574774055188e-36
2D-047,2,0.9999943724078625,5.627592137686342e-06,1.8637668515348147e-29,2.7099132605662874e-29
2D-047,3,0.9999989740897122,1.0259102883481463e-06,9.462620087405369e-32,6.165701818760368e-31
2D-047,4,0.9999971072255603,2.892774439647415e-06,3.971251089956262e-31,2.3439838821641695e-30
2D-047,5,0.9999992500053235,7.499946767919717e-07,1.277421180236077e-32,1.4633203613692112e-31
2D-047,6,5.983923536670729e-16,0.9999999999999993,7.566411177834007e-88,4.741180453185833e-55
2D-047,7,0.9999987610480298,1.2389519701471836e-06,9.089163343277385e-30,1.1100410277426222e-29
2D-048,0,0.9999985886109671,1.4113890327181067e-06,3.3878453715952457e-32,3.7925212194728266e-31
2D-048,1,3.345504285051313e-113,3.227894256922314e-81,6.8195485555851154e-18,1.0
2D-048,2,0.9999984466368325,1.5533631674187588e-06,5.589410734682784e-34,2.9664465897127907e-32
2D-048,3,0.9999969498743166,3.0501256832768518e-06,3.5428586613387285e-30,8.712491754471826e-30
2D-048,4,0.9999997923947614,2.0760523851014754e-07,1.3605027788160952e-28,2.8915212821454985e-29
2D-048,5,0.9999986654498395,1.3345501602917687e-06,1.1199017307491954e-33,4.2446578352043925e-32
2D-048,6,0.9997426815776875,0.0002573184223122478,3.215736353637423e-36,1.6723948762722934e-32
2D-048,7,0.9999956435529533,4.3564470464671405e-06,3.1502155552679546e-32,6.0860718299382526e-31
2D-049,0,0.999998622779495,1.3772205046559376e-06,6.564658876950809e-28,1.4513520694519651e-28
2D-049,1,0.999999677423714,3.225762857549395e-07,9.151633562166254e-30,6.347651705822596e-30
2D-049,2,4.8453278412785105e-22,1.0,1.0259108524795685e-92,5.748041560496889e-56
2D-049,3,4.716325726446793e-22,1.0,9.664400038911619e-93,5.622211049331897e-56
2D-049,4,5.968556665604369e-126,4.4972181943956796e-86,1.2787276189050332e-28,1.0
2D-049,5,0.9999999868541153,1.3145884659951073e-08,5.287847904141249e-22,1.9102848016506772e-25
2D-049,6,0.9999996783590028,3.2164099750382566e-07,9.218717667655131e-30,6.368523049945562e-30
2D-049,7,0.9999986199800129,1.3800199870154462e-06,6.620703685362035e-28,1.4593241900420968e-28
2D-050,0,0.999998420177513,1.5798224870618932e-06,2.0578185393998964e-30,4.968672582852112e-30
2D-050,1,0.9999949085888479,5.091411152213656e-06,3.084285723887025e-32,6.417049708189978e-31
2D-050,2,0.999998424951102,1.57504889798869e-06,2.065668166457063e-30,4.9742265600704924e-30
2D-050,3,0.9999949196124414,5.080387558876171e-06,3.0937925373072987e-32,6.423027812872375e-31
2D-050,4,0.9999974677074305,2.5322925697656482e-06,7.709834402900041e-30,1.2918858857716475e-29
2D-050,5,0.9999949217037098,5.07829629009848e-06,3.1215990784515475e-32,6.456256160227481e-31
2D-050,6,0.9999974657687347,2.5342312649578762e-06,7.758332911066045e-30,1.2969710388924754e-29
2D-050,7,0.9999949179610915,5.082038908362199e-06,3.0985416482681533e-32,6.429770973165209e-31
2D-051,0,0.9999917914379788,8.208562021456917e-06,1.3028993772670291e-30,6.705609734569162e-30
2D-051,1,0.9999996678204895,3.321795100593689e-07,9.019454188606903e-29,2.722821656599853e-29
